load_type,pieces,origin_city,destination_city,fuel_surcharge_rate,actual_duration_hours,primary_freight_type,weight_kg,distance_km,fuel_quantity_liters,avg_fuel_price_aud_per_liter,total_fuel_cost_aud,revenue_aud,fuel_surcharge_aud,base_rate_per_km_aud,annual_revenue_potential_aud
Dry Van,1,Kansas City,Miami,0.25,24.9,General,19438.70101635,2299.74686,1208.302872,2.07565032585638,2508.69375,5748.165749999999,616.2562499999999,2.6903886065095004,2282544.15
Refrigerated,8,Charlotte,Portland,0.31,49.0,Electronics,16743.455153810002,4227.73618,2345.440036,2.0562089047157373,4815.9375,12634.53825,1404.78825,2.883324841239266,1468965.15
Refrigerated,10,Kansas City,Charlotte,0.3,15.7,Retail,8091.180696060001,1482.20214,815.755855,2.0603778718817782,1681.275,3581.272499999999,476.6175,2.6260765282662457,2175314.6999999997
Refrigerated,3,Minneapolis,Atlanta,0.33,17.2,Retail,19655.51816921,1680.15096,,,,3565.10925,594.2969999999999,2.2294853790995064,1042312.2749999999
Dry Van,23,Chicago,Charlotte,0.28,11.5,Consumer Goods,18675.75865001,1086.3045,559.8621390000001,1.895600476566607,1061.26875,2775.19725,326.025,2.283078777635552,6157175.324999999
Dry Van,12,Seattle,Charlotte,0.34,50.2,Automotive,18222.61987238,4221.29882,228.638764,2.4300538118724258,555.6,11473.57875,1538.3895,2.647513887680664,2928951.675
Dry Van,13,Charlotte,Portland,0.31,50.0,Automotive,10442.603542140001,4227.73618,668.503406,2.3260360172345926,1554.95625,12070.84275,1404.78825,2.883324841239266,8346985.199999999
Dry Van,12,Houston,Portland,0.28,40.8,Consumer Goods,5128.315335220001,3392.48872,2727.0093640000005,2.0337955465854423,5411.587500000001,7705.092,1018.164,2.6260765282662457,3062012.9999999995
Dry Van,7,Miami,Philadelphia,0.32,23.8,Automotive,4962.3005278,1890.9745,925.911286,2.025622719863898,1977.525,4392.28125,648.5999999999999,2.658232567387873,5957718.75
Dry Van,17,Las Vegas,Dallas,0.28,19.5,General,12595.806522530002,1977.87886,1533.4695910000003,1.8336851226155158,2813.53125,3640.5434999999998,593.607,1.8114568705183491,2461368.0
Dry Van,11,Miami,Seattle,0.18,58.3,Retail,10140.964616090001,5054.93694,512.544514,1.8658811066700831,956.34375,10165.614749999999,975.2804999999998,1.768582151689512,7232019.374999999
Refrigerated,7,Detroit,Houston,0.33,25.6,Electronics,12320.47595394,2045.4711399999999,821.055429,2.2552048523145447,1864.275,4827.861,723.5167499999999,2.1651733008562517,486525.89999999997
Dry Van,19,Kansas City,Atlanta,0.27,14.0,Retail,10784.61218912,1250.45718,990.2632560000002,2.19254651411604,2184.075,2818.5982499999996,361.88775,2.5188897311941543,8441444.475
Dry Van,13,Philadelphia,Seattle,0.17,51.2,Automotive,17831.16965707,4391.88886,931.21086,2.0206694915478116,1814.7749999999999,12803.708999999999,800.2792499999999,2.6796699268022914,1798557.45
Dry Van,6,Las Vegas,New York,0.21,53.3,Consumer Goods,8072.1298165200005,4121.51974,,,,6077.916749999999,927.7222499999998,1.6292393154957934,4582821.3
Dry Van,3,Phoenix,Philadelphia,0.19,46.7,General,16305.28492439,3844.71326,707.114588,2.2373732303766305,1585.3125,12037.326,782.99475,2.9047622006536837,522780.225
Dry Van,1,Philadelphia,Minneapolis,0.34,20.3,Food/Beverage,13902.152548130001,1818.5542,1227.229922,1.9733661611291775,2441.25,3836.41725,662.7449999999999,1.940081027004859,7957625.1
Refrigerated,15,Minneapolis,Atlanta,0.33,18.3,Consumer Goods,5771.9629082500005,1680.15096,1067.4856200000002,2.3671478122581173,2546.75625,3282.2782499999994,594.2969999999999,2.2294853790995064,6457035.524999999
Refrigerated,22,Charlotte,Denver,0.16,27.4,General,5139.2015521,2508.96106,706.3575060000001,2.3661571665948995,1671.35625,3715.5982499999996,430.28399999999993,1.6613953546174207,1699326.825
Dry Van,28,Philadelphia,Minneapolis,0.34,21.5,Retail,13086.1398745,1818.5542,694.2441940000001,2.1209723649485785,1472.475,3254.2469999999994,662.7449999999999,1.940081027004859,4365761.1
Refrigerated,1,Kansas City,Indianapolis,0.19,10.1,General,8309.35862603,835.24746,2684.2342310000004,2.0988809666588293,5456.25,2007.279,170.10224999999997,2.433140293536481,2431423.7249999996
Refrigerated,6,Miami,Denver,0.28,32.1,Retail,9322.230388240001,3192.93056,537.906761,1.951324295122589,1026.05625,6078.365249999999,958.2719999999999,1.8436129096399765,5458050.074999999
Refrigerated,5,Atlanta,Chicago,0.19,11.5,Automotive,10722.016442060001,1089.52318,421.694674,2.1625794828037117,911.9437500000001,1763.8297499999996,221.88674999999998,1.822175550225558,438588.14999999997
Dry Van,28,Seattle,Houston,0.26,36.9,Food/Beverage,18983.29427687,3495.48648,629.892224,2.3701197492477695,1492.9125,6544.874249999999,974.1419999999999,2.0258304646625325,3383276.9999999995
Refrigerated,4,Atlanta,Chicago,0.19,11.9,Food/Beverage,6215.122653740001,1089.52318,757.082,2.0617812865713354,1449.2625,2255.5065,221.88674999999998,1.822175550225558,5270751.3
Refrigerated,7,Las Vegas,Los Angeles,0.33,4.6,Electronics,15706.542995990001,421.64708,1741.2886,1.9244943084104496,3163.8,1357.8682499999998,149.1435,2.8190127629960107,1289632.4249999998
Dry Van,2,Minneapolis,Atlanta,0.33,20.2,Electronics,8699.901656600001,1680.15096,1583.437003,2.100168806021012,3240.13125,4133.04825,594.2969999999999,2.2294853790995064,3971803.8749999995
Dry Van,13,Portland,Columbus,0.34,40.1,Retail,5263.03226911,3752.98088,634.056175,1.8641474767594524,1177.18125,8180.915999999999,1367.7179999999998,2.2723600979283436,2429747.025
Refrigerated,18,Columbus,Minneapolis,0.2,14.2,Automotive,6134.836804250001,1158.7248,1955.5428060000002,1.9462472360985994,3724.0125,3503.52675,248.39999999999998,2.8082940832888013,5381948.25
Dry Van,17,Minneapolis,Los Angeles,0.3,31.1,Automotive,14245.068379850001,2814.73566,1438.4558,1.966803133610362,2859.16875,7129.528499999999,905.1075,2.551045770315781,3268114.275
Dry Van,19,Philadelphia,Seattle,0.17,46.2,Consumer Goods,7400.35951655,4391.88886,2023.6801860000003,2.024508243492779,4052.1749999999997,13059.09525,800.2792499999999,2.6796699268022914,5352354.149999999
Dry Van,9,Chicago,Charlotte,0.28,11.6,Electronics,15270.640728420001,1086.3045,967.929337,1.9800530193558952,1922.86875,2393.66175,326.025,2.283078777635552,486525.89999999997
Dry Van,27,Seattle,Houston,0.26,39.1,Electronics,16828.276927000003,3495.48648,1539.1477060000002,2.3037464898122,3561.9937500000005,7410.789749999998,974.1419999999999,2.0258304646625325,7475579.024999999
Dry Van,10,Philadelphia,New York,0.15,1.8,Consumer Goods,18851.298897200002,148.05928,1137.894246,2.0781269400144238,2495.3625,487.46774999999997,23.805,2.9905116383113572,3062012.9999999995
Refrigerated,15,Las Vegas,Los Angeles,0.33,5.1,Retail,6691.84823461,421.64708,,,,1277.259,149.1435,2.8190127629960107,8407066.95
Refrigerated,16,Chicago,Los Angeles,0.29,32.8,Retail,8992.01514288,3223.5080199999998,1672.394138,2.2683309073521754,3759.7875,9685.892249999999,1002.00075,2.7332633253383367,2085321.45
Refrigerated,2,Columbus,Portland,0.34,43.5,Automotive,8838.24732945,3752.98088,2158.8193229999997,2.0876866706644717,4504.03125,10371.5625,1367.7179999999998,2.883324841239266,5957718.75
Refrigerated,3,Miami,Dallas,0.17,23.3,Retail,18504.30073415,2053.51784,533.364269,2.4280725205459905,1295.04375,5223.97275,374.18699999999995,2.497452371779736,3869042.175
Refrigerated,6,Miami,Philadelphia,0.32,22.3,Electronics,12579.47719721,1890.9745,,,,4990.99425,648.5999999999999,2.658232567387873,6199713.824999999
Refrigerated,24,Chicago,Los Angeles,0.29,34.0,General,13177.76553324,3223.5080199999998,686.294833,2.2076538604801064,1515.0937499999998,7618.859249999999,1002.00075,2.7332633253383367,5581817.1
Refrigerated,19,Houston,Detroit,0.32,26.8,Consumer Goods,12066.01063437,2045.4711399999999,1932.8303460000002,2.130218391138609,4143.80625,4968.620999999999,701.592,2.497452371779736,6647977.499999999
Dry Van,19,Las Vegas,Los Angeles,0.33,5.1,General,12360.3920825,421.64708,1258.648825,1.9924360901461133,2477.15625,1154.90475,149.1435,2.8190127629960107,1699326.825
Dry Van,17,Chicago,Charlotte,0.28,11.6,Retail,14038.6838515,1086.3045,284.284291,2.0967015461997507,596.0625,2799.1057499999997,326.025,2.283078777635552,6395699.699999999
Dry Van,28,Kansas City,Portland,0.18,28.6,Automotive,8900.84307651,2764.84612,1912.389132,2.0017233932387772,3912.0187499999997,7036.206,533.439,2.647513887680664,6301280.1
Refrigerated,20,Columbus,Portland,0.34,46.3,Retail,17066.86651362,3752.98088,1326.0291229999998,2.2152488105647734,2984.83125,10503.732,1367.7179999999998,2.883324841239266,2429747.025
Dry Van,19,Charlotte,Seattle,0.18,53.1,General,11078.08645251,4221.29882,1241.61448,1.9788147122768733,2453.9625,12272.236499999999,814.4415,2.5617644500229906,522780.225
Refrigerated,10,Atlanta,Miami,0.22,12.2,Electronics,17137.62692334,1121.70998,1161.742329,1.7873724378601,2076.1875000000005,2236.8247499999998,264.51149999999996,2.2294853790995064,4335402.824999999
Dry Van,19,Columbus,Philadelphia,0.16,9.8,Electronics,6085.39523592,766.04584,1191.647068,2.1308788215807533,2555.0437500000003,1830.3284999999998,131.37599999999998,2.208048019685088,3121575.525
Refrigerated,14,Charlotte,Portland,0.31,42.3,Food/Beverage,10715.66614888,4227.73618,,,,12338.269499999999,1404.78825,2.883324841239266,8265710.1
Refrigerated,24,Kansas City,Miami,0.25,24.0,Automotive,4574.9326438200005,2299.74686,1020.5465360000002,2.0694587904612707,2207.7937500000003,6342.393749999999,616.2562499999999,2.6903886065095004,6403258.649999999
Refrigerated,4,Kansas City,Miami,0.25,27.7,Food/Beverage,19679.10497245,2299.74686,1559.967461,2.1340158661809423,3274.51875,5561.8485,616.2562499999999,2.6903886065095004,175330.72499999998
Refrigerated,26,Portland,Detroit,0.2,37.3,Electronics,8842.32966078,3635.49906,1020.925077,1.9114508071780865,1974.61875,6652.410749999999,779.355,2.133017261734624,371225.175
Refrigerated,7,Las Vegas,Kansas City,0.24,26.1,Food/Beverage,10942.462333880001,2109.84474,1254.863415,2.020256722521471,2547.58125,6057.216749999999,542.7539999999999,2.9047622006536837,408400.64999999997
Refrigerated,2,Chicago,Los Angeles,0.29,32.5,General,14640.14733412,3223.5080199999998,,,,7654.98075,1002.00075,2.7332633253383367,522780.225
Refrigerated,25,Houston,Portland,0.28,34.4,Food/Beverage,9621.60135244,3392.48872,1064.835833,2.028594656853551,2163.65625,10138.549500000001,1018.164,2.6260765282662457,8134644.6
Refrigerated,6,Miami,Philadelphia,0.32,22.6,Food/Beverage,17363.5159236,1890.9745,674.9386030000001,2.1321171286597753,1425.9375,4629.5895,648.5999999999999,2.658232567387873,4870906.649999999
Refrigerated,8,New York,Columbus,0.24,9.2,Retail,17606.18784155,880.30898,1991.5042010000002,2.2347315086080504,4435.443749999999,1429.6972499999997,226.458,1.8114568705183491,2085321.45
Dry Van,17,Dallas,Indianapolis,0.17,17.7,Electronics,14645.59044256,1413.00052,2150.869962,1.8627853389725284,3936.0562500000005,2921.99475,257.47349999999994,2.090142542905787,2389319.925
Dry Van,17,Minneapolis,Houston,0.21,22.6,Retail,11119.36335818,1956.95744,995.1842889999999,1.9982974103201503,1930.36875,5335.71825,440.496,2.9476369194825205,4365761.1
Refrigerated,11,Columbus,Portland,0.34,39.6,Retail,13324.27586875,3752.98088,1190.132904,1.951324295122589,2321.94375,11235.580499999998,1367.7179999999998,2.883324841239266,1536866.325
Refrigerated,4,Columbus,Portland,0.34,37.3,General,16621.89239865,3752.98088,691.215866,1.8906472482505199,1306.8375,10478.59875,1367.7179999999998,2.883324841239266,4519294.725
Refrigerated,3,Miami,Philadelphia,0.32,22.9,Automotive,12276.93108642,1890.9745,291.09802900000005,1.906497578861999,554.98125,5006.93325,648.5999999999999,2.658232567387873,2309438.625
Refrigerated,2,Kansas City,Charlotte,0.3,16.0,Consumer Goods,18094.70682404,1482.20214,274.820766,2.28046631672659,626.71875,3542.4772499999995,476.6175,2.6260765282662457,5918538.824999999
Refrigerated,17,Chicago,Portland,0.19,37.2,Food/Beverage,7540.06596651,3246.03878,1802.612242,2.1249349476014485,3911.7562499999995,5660.035499999999,661.07175,1.9722370661264867,6422759.774999999
Dry Van,13,Phoenix,Denver,0.21,12.1,Consumer Goods,7555.941699460001,1083.08582,3519.2956770000005,2.163239913245857,7593.13125,1973.2792499999998,243.79424999999998,1.822175550225558,6647977.499999999
Refrigerated,5,Seattle,Indianapolis,0.33,38.3,Food/Beverage,18510.197434960002,3455.25298,587.495632,2.1378133412232754,1255.95,8503.197750000001,1222.1797499999998,2.658232567387873,1502399.0999999999
Dry Van,28,Las Vegas,Kansas City,0.24,22.0,Retail,18512.91898918,2109.84474,1115.181786,2.1741370155412496,2538.525,6583.54875,542.7539999999999,2.9047622006536837,6685047.749999999
Refrigerated,27,Chicago,Portland,0.19,36.1,Automotive,17928.69201662,3246.03878,1436.563095,2.061409794447629,2903.30625,7217.589749999998,661.07175,1.9722370661264867,1798557.45
Refrigerated,16,Houston,Seattle,0.34,39.2,Food/Beverage,19670.033125050002,3495.48648,1431.6420620000001,2.250086516387921,3148.5562500000005,5939.81325,1273.878,1.8972063081760226,6810346.574999999
Refrigerated,1,Chicago,Portland,0.19,35.0,Electronics,13493.91941513,3246.03878,741.561819,2.432035103198861,1803.5062500000001,6265.389749999999,661.07175,1.9722370661264867,7476108.6
Dry Van,5,Kansas City,Miami,0.25,25.2,Electronics,7777.29477602,2299.74686,1125.780934,2.1615888371404943,2470.7625000000003,6232.769999999999,616.2562499999999,2.6903886065095004,2674458.9749999996
Dry Van,2,Miami,Dallas,0.17,21.9,Consumer Goods,11390.15800307,2053.51784,894.4923830000001,2.0506365228601395,1791.50625,5370.97725,374.18699999999995,2.497452371779736,3062012.9999999995
Dry Van,8,Denver,Kansas City,0.29,11.4,Consumer Goods,8660.439120410001,1029.9776,958.465812,2.217560317112281,2140.3875,2653.2915,320.15999999999997,2.3473908558788072,5036970.675
Dry Van,11,Charlotte,Seattle,0.18,46.1,Retail,15979.60560273,4221.29882,204.033599,2.2314293563973258,455.2875,11397.247500000001,814.4415,2.5617644500229906,8515576.35
Refrigerated,14,Columbus,Los Angeles,0.22,36.1,Retail,7858.03421788,3651.59246,1615.234447,2.1842085797839603,3550.78125,11301.354749999999,861.0854999999999,2.936918239775312,4365761.1
Refrigerated,24,Dallas,Indianapolis,0.17,16.8,Automotive,6378.869499310001,1413.00052,2249.669163,1.9130606063808147,4269.1875,2664.10725,257.47349999999994,2.090142542905787,4006969.7249999996
Dry Van,28,Houston,Portland,0.28,35.5,Electronics,11363.39605324,3392.48872,1071.6495710000002,2.277742041152741,2448.1875,8926.30575,1018.164,2.6260765282662457,2674458.9749999996
Refrigerated,11,Dallas,New York,0.32,29.3,Automotive,17027.857569800002,2536.31984,1770.436257,2.0526178141865743,3664.7625,7630.848,869.952,2.722544645631128,7058282.55
Refrigerated,25,Dallas,Indianapolis,0.17,13.7,Retail,6340.31414786,1413.00052,379.676623,1.7851434851178605,677.7750000000001,2877.4379999999996,257.47349999999994,2.090142542905787,5011233.675
Refrigerated,11,Phoenix,Philadelphia,0.19,43.2,Electronics,15068.792123770001,3844.71326,1054.236685,1.9258151692947396,2071.125,12466.730249999999,782.99475,2.9047622006536837,713278.875
Dry Van,4,Dallas,Denver,0.15,14.7,Consumer Goods,14834.738460850002,1226.31708,1298.7741710000003,1.8822267601131708,2444.90625,3828.465,197.16749999999996,2.8082940832888013,7434054.824999999
Refrigerated,8,Chicago,Las Vegas,0.26,35.1,General,16791.9895374,2814.73566,843.389348,2.2353919390501953,1928.0624999999998,6775.09275,784.4264999999999,2.583201809437409,8132367.6
Refrigerated,18,Phoenix,Kansas City,0.19,19.5,General,6667.3542466300005,1937.64536,1416.500422,2.1115612311480128,2996.8125,4655.016,394.61099999999993,2.2937974573427615,522780.225
Refrigerated,6,Atlanta,Miami,0.22,12.2,Food/Beverage,13134.67425809,1121.70998,1178.3981330000001,2.1579564697086973,2536.40625,2778.92325,264.51149999999996,2.2294853790995064,175330.72499999998
Refrigerated,10,Chicago,Portland,0.19,36.8,Retail,14767.153197720001,3246.03878,,,,6330.612,661.07175,1.9722370661264867,8104455.374999999
Dry Van,6,Kansas City,Miami,0.25,24.5,Food/Beverage,17323.59979504,2299.74686,1139.40841,1.8465635162373426,2080.0125000000003,6885.803249999999,616.2562499999999,2.6903886065095004,7957625.1
Dry Van,24,Columbus,Portland,0.34,43.0,Retail,6247.32771201,3752.98088,367.563311,2.165056096961756,795.7875,11506.164,1367.7179999999998,2.883324841239266,6685047.749999999
Dry Van,5,Miami,Dallas,0.17,24.8,Electronics,11974.838568000001,2053.51784,691.5944069999999,1.997636979878005,1397.2500000000002,4920.75225,374.18699999999995,2.497452371779736,3915370.4999999995
Dry Van,8,Kansas City,Indianapolis,0.19,9.0,Food/Beverage,7884.79616771,835.24746,1040.2306680000002,2.1449955222816026,2226.8999999999996,1743.5955,170.10224999999997,2.433140293536481,6810346.574999999
Dry Van,16,Dallas,New York,0.32,27.3,Automotive,19194.668321290002,2536.31984,422.83029700000003,2.1397946325497106,904.7625,7559.933249999999,869.952,2.722544645631128,1476030.75
Dry Van,2,Las Vegas,Los Angeles,0.33,4.8,Retail,11665.94216403,421.64708,958.087271,2.2980502772486995,2210.34375,1163.685,149.1435,2.8190127629960107,6685047.749999999
Refrigerated,28,Columbus,Minneapolis,0.2,11.8,Food/Beverage,5639.51393621,1158.7248,996.319912,2.059222118608024,2063.60625,3345.86175,248.39999999999998,2.8082940832888013,2314291.05
Refrigerated,15,Chicago,Las Vegas,0.26,30.0,Electronics,17117.668859060002,2814.73566,1545.961444,2.090922779830982,3109.78125,6506.8035,784.4264999999999,2.583201809437409,3655839.0749999997
Dry Van,11,Chicago,Las Vegas,0.26,35.5,Retail,19653.70379973,2814.73566,1351.769911,1.7903443748497518,2417.5125000000003,6830.603249999999,784.4264999999999,2.583201809437409,8407066.95
Refrigerated,12,Houston,Memphis,0.29,9.4,General,6679.14764825,896.40238,709.0072930000001,2.2735317970840674,1611.9562500000002,1694.5365,278.63925,2.090142542905787,2059073.8499999999
Refrigerated,18,Portland,Columbus,0.34,37.9,Food/Beverage,13855.432534020001,3752.98088,1757.187322,2.0954137068375687,3799.78125,9618.9795,1367.7179999999998,2.2723600979283436,8113827.3
Refrigerated,2,Seattle,Houston,0.26,36.0,Automotive,13332.89412378,3495.48648,1234.8007420000001,2.070449436124488,2564.3624999999997,7921.94175,974.1419999999999,2.0258304646625325,1782730.575
Refrigerated,7,Kansas City,Charlotte,0.3,15.1,Food/Beverage,8055.34689883,1482.20214,1273.790465,2.0536084598497912,2612.1937500000004,4330.853999999999,476.6175,2.6260765282662457,3281060.4
Refrigerated,15,Kansas City,Los Angeles,0.19,28.1,Retail,9649.27048701,2505.74238,567.054418,2.0318142552590075,1152.15,5058.06225,510.30674999999997,2.154454621149042,674083.4249999999
Refrigerated,21,Minneapolis,Houston,0.21,22.4,Consumer Goods,10902.54620532,1956.95744,917.583384,2.1316218058281664,2058.0375,5714.8904999999995,440.496,2.9476369194825205,3062012.9999999995
Refrigerated,12,Kansas City,Charlotte,0.3,15.3,Automotive,13474.868535590002,1482.20214,1926.77369,2.177934490583583,4143.9,3540.20025,476.6175,2.6260765282662457,3880437.525
Refrigerated,8,Dallas,Denver,0.15,12.2,Consumer Goods,8632.769985840001,1226.31708,1418.771668,2.220036931270325,3139.44375,3021.4064999999996,197.16749999999996,2.8082940832888013,8507684.475
Refrigerated,9,Seattle,Charlotte,0.34,44.0,Retail,11482.237254180001,4221.29882,995.1842889999999,2.230438710734108,2210.4,10455.96675,1538.3895,2.647513887680664,5878482.6
Refrigerated,7,Portland,Seattle,0.24,3.3,Automotive,17600.74473311,268.75978,,,,786.8587499999999,69.13799999999999,2.593920489144618,8346985.199999999
Refrigerated,7,Kansas City,Atlanta,0.27,13.3,Food/Beverage,18867.174630150002,1250.45718,,,,3592.7264999999993,361.88775,2.5188897311941543,3281060.4
Dry Van,12,Memphis,Minneapolis,0.34,14.2,Food/Beverage,13477.13649744,1293.90936,903.198826,2.1766961835045606,1936.275,2599.7129999999997,471.546,1.7471447922750938,6810346.574999999
Dry Van,6,Chicago,Las Vegas,0.26,33.2,General,9528.61491659,2814.73566,818.7841830000001,1.9894641531564614,1593.0562499999999,7584.204000000001,784.4264999999999,2.583201809437409,4519294.725
Dry Van,8,Houston,Portland,0.28,41.8,Food/Beverage,5649.94656072,3392.48872,614.750584,2.2249901595864117,1367.8125,9970.10325,1018.164,2.6260765282662457,1502399.0999999999
Refrigerated,25,Miami,Dallas,0.17,21.0,Electronics,11064.02508904,2053.51784,1165.5277389999999,1.8926285395769546,2205.54375,5167.1685,374.18699999999995,2.497452371779736,5157894.899999999
Dry Van,5,Charlotte,Denver,0.16,29.2,Consumer Goods,17846.13820528,2508.96106,1745.07401,1.985419016698323,3419.5687499999995,3991.3567499999995,430.28399999999993,1.6613953546174207,5622128.625
Dry Van,3,Charlotte,Seattle,0.18,44.7,Automotive,17341.28989747,4221.29882,1981.662135,2.265441524167792,4510.8,9217.606499999998,814.4415,2.5617644500229906,501673.12499999994
Dry Van,18,Memphis,Los Angeles,0.25,34.4,General,10802.30229155,2961.1856,889.57135,1.8230356817359283,1579.95,6301.304249999999,793.4999999999999,1.982955745833696,4587663.375
Refrigerated,12,Chicago,Los Angeles,0.29,34.4,General,10628.12282147,3223.5080199999998,948.245205,1.9768334209504388,1952.86875,8981.781749999998,1002.00075,2.7332633253383367,7154922.225
Dry Van,10,Kansas City,Los Angeles,0.19,30.4,Retail,16479.46439447,2505.74238,541.31363,2.228952742239282,1206.5625,5236.513499999999,510.30674999999997,2.154454621149042,6685047.749999999
Dry Van,9,Dallas,Denver,0.15,11.7,Retail,16997.013288640002,1226.31708,,,,3175.897499999999,197.16749999999996,2.8082940832888013,8515576.35
Dry Van,24,Minneapolis,Atlanta,0.33,20.5,Automotive,17105.421865070002,1680.15096,1249.942382,2.1080939713267517,2715.5062499999995,3411.6532499999994,594.2969999999999,2.2294853790995064,3689492.0999999996
Dry Van,24,Denver,Kansas City,0.29,10.2,Electronics,6861.94537336,1029.9776,574.6252380000001,2.3864654026908574,1371.3187500000001,2351.2785,320.15999999999997,2.3473908558788072,3915370.4999999995
Refrigerated,11,Dallas,New York,0.32,27.5,Automotive,11612.871856740001,2536.31984,,,,7377.531749999999,869.952,2.722544645631128,5139754.8
Dry Van,20,Las Vegas,New York,0.21,46.6,General,16057.62349037,4121.51974,1183.697707,1.8747969176390402,2205.6187499999996,6258.97275,927.7222499999998,1.6292393154957934,5207171.25
Refrigerated,26,Chicago,Las Vegas,0.26,35.5,Automotive,5766.973392180001,2814.73566,2367.395414,2.2321723406447385,5276.3625,8092.92375,784.4264999999999,2.583201809437409,3453182.6249999995
Refrigerated,6,Columbus,Minneapolis,0.2,12.0,Food/Beverage,8523.45422467,1158.7248,594.687911,1.8376477052683855,1092.825,3154.6627499999995,248.39999999999998,2.8082940832888013,3318893.0999999996
Dry Van,6,Philadelphia,Indianapolis,0.28,10.6,Electronics,19998.43400093,1078.2578,1408.17252,2.036602375964559,2814.7124999999996,2489.84775,323.60999999999996,2.218766699392297,7476108.6
Refrigerated,27,Detroit,Houston,0.33,21.7,Automotive,20135.418896670002,2045.4711399999999,1359.340731,2.1404550629918555,2934.50625,4389.9525,723.5167499999999,2.1651733008562517,2309438.625
Refrigerated,17,Seattle,Charlotte,0.34,51.8,Retail,8142.890226240001,4221.29882,1522.1133610000002,2.000774024478194,3009.31875,12170.91,1538.3895,2.647513887680664,5693604.0
Refrigerated,27,Las Vegas,New York,0.21,44.5,General,12842.56077181,4121.51974,587.495632,1.7900967134339474,1051.66875,7635.52275,927.7222499999998,1.6292393154957934,5207171.25
Refrigerated,6,Minneapolis,Atlanta,0.33,16.1,Food/Beverage,13725.7051162,1680.15096,1296.124384,2.030163179153645,2473.1437499999997,4154.0242499999995,594.2969999999999,2.2294853790995064,3281060.4
Refrigerated,21,Columbus,Kansas City,0.24,12.0,Consumer Goods,17780.820904,1145.85008,472.04062700000003,2.065000884976792,974.7562500000001,2509.7025000000003,294.768,2.079423863198578,6457035.524999999
Dry Van,24,Kansas City,Atlanta,0.27,12.8,Electronics,10191.76696153,1250.45718,1195.4324780000002,2.0860521053201633,2581.5750000000003,3436.683,361.88775,2.5188897311941543,8608783.274999999
Refrigerated,2,Portland,Detroit,0.2,36.7,Consumer Goods,17416.58623089,3635.49906,931.21086,2.2079015218959106,1997.6437499999997,7559.48475,779.355,2.133017261734624,8443921.575
Refrigerated,23,Portland,Detroit,0.2,37.0,Consumer Goods,18411.3142983,3635.49906,326.302342,2.0541037826814006,670.25625,8248.44975,779.355,2.133017261734624,5551410.524999999
Refrigerated,4,Charlotte,Seattle,0.18,52.6,Retail,11682.72508172,4221.29882,,,,11235.87375,814.4415,2.5617644500229906,4025332.3499999996
Dry Van,15,Memphis,Los Angeles,0.25,36.5,Consumer Goods,8454.05459206,2961.1856,,,,5753.03025,793.4999999999999,1.982955745833696,801698.9249999999
Refrigerated,10,Detroit,Houston,0.33,22.5,Retail,7467.03759494,2045.4711399999999,1767.78647,2.2347727855106845,4042.3500000000004,4214.98575,723.5167499999999,2.1651733008562517,5693604.0
Refrigerated,24,Philadelphia,Indianapolis,0.28,12.1,Automotive,7734.65709324,1078.2578,481.50415200000003,1.7752370284856858,854.7749999999999,2699.7629999999995,323.60999999999996,2.218766699392297,5139754.8
Dry Van,9,Philadelphia,New York,0.15,1.9,Retail,7484.72769737,148.05928,462.955643,1.9768334209504388,915.1875000000001,504.7867499999999,23.805,2.9905116383113572,5011233.675
Refrigerated,28,Columbus,Philadelphia,0.16,8.9,Food/Beverage,6691.84823461,766.04584,1600.849889,2.092738963546881,3288.69375,1549.395,131.37599999999998,2.208048019685088,8265710.1
Refrigerated,14,Charlotte,Memphis,0.23,10.3,Automotive,14430.58765918,960.77598,1769.300634,2.049976092417994,3738.825,2533.766249999999,236.85975,2.497452371779736,1366955.5499999998
Refrigerated,22,Kansas City,Los Angeles,0.19,26.1,Food/Beverage,12867.50835216,2505.74238,946.731041,2.2953260016748516,2172.6,5851.35525,510.30674999999997,2.154454621149042,4852378.425
Refrigerated,17,Seattle,Houston,0.26,41.8,Food/Beverage,17990.83417131,3495.48648,453.87065900000005,1.8738062719758228,850.4625,7370.786999999999,974.1419999999999,2.0258304646625325,4852378.425
Dry Van,7,Miami,Denver,0.28,32.8,Electronics,18491.600147790003,3192.93056,414.880936,1.6949947297650716,703.21875,6643.785749999999,958.2719999999999,1.8436129096399765,7475579.024999999
Refrigerated,16,Miami,Seattle,0.18,58.8,Retail,8086.191179990001,5054.93694,1439.212882,2.12443962476984,3136.8937499999997,8920.733999999999,975.2804999999998,1.768582151689512,8104455.374999999
Refrigerated,12,New York,Philadelphia,0.17,1.6,Electronics,16296.66666936,148.05928,,,,248.48625,26.979,1.7257074328606756,7476108.6
Dry Van,20,Houston,Portland,0.28,39.7,Automotive,12859.79728187,3392.48872,425.101543,2.2566908208093706,959.325,8037.9307499999995,1018.164,2.6260765282662457,438588.14999999997
Refrigerated,23,Las Vegas,Dallas,0.28,21.8,Electronics,15804.972540280001,1977.87886,2597.926883,2.081676753640953,5342.325,3886.78725,593.607,1.8114568705183491,2674458.9749999996
Dry Van,10,Columbus,Kansas City,0.24,11.7,Electronics,15588.60897979,1145.85008,881.6219890000001,2.0910053336362506,1815.2625,2307.1185,294.768,2.079423863198578,4813695.3
